source,description,category,fname,BE_Classification,arousal,valence,dominance,dynamics_rms_mean,dynamics_rms_std,rhythm_attacktime_mean,rhythm_tempo_mean,rhythm_tempo_std,rhythm_pulseclarity_mean,rhythm_eventdensity_mean,rhythm_fluctuationmax_peakposmean,spectral_centroid_mean,spectral_centroid_std,spectral_brightness_mean,spectral_brightness_std,spectral_spread_mean,spectral_spread_std,spectral_skewness_mean,spectral_skewness_std,spectral_kurtosis_mean,spectral_kurtosis_std,spectral_rolloff95_mean,spectral_rolloff95_std,spectral_rolloff85_mean,spectral_rolloff85_std,spectral_spectentropy_mean,spectral_spectentropy_std,spectral_flatness_mean,spectral_flatness_std,spectral_novelty_mean,spectral_novelty_std,spectral_roughness_mean,spectral_irregularity_mean,spectral_inharmonicity_mean,spectral_mfcc_mean_1,spectral_mfcc_mean_2,spectral_mfcc_mean_3,spectral_mfcc_mean_4,spectral_mfcc_mean_5,spectral_mfcc_mean_6,spectral_mfcc_mean_7,spectral_mfcc_mean_8,spectral_mfcc_mean_9,spectral_mfcc_mean_10,spectral_mfcc_mean_11,spectral_mfcc_mean_12,spectral_mfcc_mean_13,spectral_mfcc_std_1,spectral_mfcc_std_2,spectral_mfcc_std_3,spectral_mfcc_std_4,spectral_mfcc_std_5,spectral_mfcc_std_6,spectral_mfcc_std_7,spectral_mfcc_std_8,spectral_mfcc_std_9,spectral_mfcc_std_10,spectral_mfcc_std_11,spectral_mfcc_std_12,spectral_mfcc_std_13,timbre_lowenergy_mean,timbre_lowenergy_std,timbre_spectralflux_mean,timbre_spectralflux_std,pitch_pitch_mean,tonal_keyclarity_mean,tonal_keyclarity_std,tonal_mode_mean,tonal_mode_std,tonal_hcdf_mean,tonal_hcdf_std
Expanded,Casino5,Electric sound,917,F,7.090909091,3.545454545,3.68 ,0.118765,0.037414,0.033605,108.660577,35.822305,0.104366,2.5,1.577102,3392.344813,832.430291,0.6574,0.088311,3382.970118,564.91838,2.866181,1.209708,14.426123,10.116828,10587.17322,4044.852818,5281.175736,1597.563445,0.823289,0.029745,0.162317,0.048898,0.065175,0.136739,2021.417564,0.55044,0.476092,1.167539,-0.726048,0.031718,-0.372485,-0.111965,-0.311089,0.013701,-0.277383,-0.025953,0.013901,0.052655,-0.001609,0.151957,0.877188,0.634263,0.534415,0.298806,0.246214,0.181482,0.171883,0.177191,0.165824,0.186974,0.149413,0.180787,0.236166,5.233399,1.562104,86.763262,43.042152,542.112375,0.444924,0.119045,-0.099677,0.075153,0.183403,0.195407
Expanded,Swell,Nature,918,F,5.25,4.25,4.71 ,0.085842,0.070869,0.016302,120.155923,21.411945,0.190462,3.5,1.869545,1800.34268,382.673902,0.364721,0.088368,2797.827663,275.803491,3.695177,0.613685,20.473501,6.799538,6107.354736,1198.473718,3187.747192,644.30259,0.744537,0.05723,0.115652,0.025078,0.039943,0.115056,687.233386,0.297049,0.429871,1.697671,-0.564887,0.388845,-0.27643,0.092839,-0.02015,0.128608,-0.05374,0.156492,-0.004955,0.027636,0.069706,0.032514,1.124789,0.434761,0.311644,0.229371,0.144994,0.155353,0.161264,0.140239,0.168589,0.122567,0.108784,0.117985,0.117296,5.382154,3.279125,67.99883,57.91823,779.424554,0.313927,0.222529,-0.02498,0.081138,0.257836,0.208098
Expanded,Sea Wave5,Nature,919,U,5.545454545,5.227272727,4.41 ,0.140795,0.064024,0.022902,118.743536,11.802089,0.134212,3.333333,1.763147,2485.181556,432.527608,0.471044,0.096669,3163.169713,177.116478,2.837585,0.278268,12.909356,2.127236,7754.610989,666.711025,4618.106245,562.532817,0.805373,0.036344,0.147345,0.021954,0.049836,0.124311,1749.394102,0.306958,0.459434,1.960722,-0.291062,0.211538,-0.285782,0.003693,-0.106505,-0.029313,-0.221087,0.034645,0.003283,0.065422,0.155844,-0.036946,0.369345,0.327838,0.240199,0.237861,0.21946,0.202994,0.197641,0.16781,0.161598,0.195823,0.192484,0.17293,0.167505,5.357627,2.668174,126.450404,59.653565,645.463043,0.452254,0.134395,-0.009878,0.096428,0.283506,0.14813
Expanded,Seabeach,Nature,920,H,5.333333333,6.291666667,5.58 ,0.12745,0.044375,0.013697,144.028213,44.018891,0.146106,2.5,2.199199,1812.656817,249.601067,0.335132,0.054439,2729.204476,175.398332,3.604565,0.33198,19.213944,3.052126,6800.058881,667.856614,3199.309226,405.486643,0.758584,0.019011,0.106481,0.011922,0.047467,0.114775,743.829186,0.296029,0.47606,3.196414,-0.458727,0.885895,-0.360255,0.423935,0.015825,0.015521,0.079414,0.00665,0.192172,-0.060856,0.128766,-0.102841,0.333806,0.183052,0.19775,0.16551,0.201553,0.164605,0.184778,0.146498,0.161509,0.1733,0.13546,0.171707,0.170404,5.127851,1.575308,113.795221,47.236569,507.657473,0.472968,0.126941,-0.013435,0.108058,0.271748,0.11764
Expanded,Sea Wave6,Nature,921,U,4.954545455,4.954545455,5.00 ,0.104558,0.050108,0.019073,127.528736,20.33032,0.153469,1.333333,2.338771,2588.21549,393.801924,0.496285,0.085485,3188.354242,174.373541,2.799666,0.27716,12.62029,1.969831,7954.896807,604.400779,4686.084495,571.268797,0.816109,0.023698,0.151665,0.017405,0.020195,0.070962,728.785897,0.281533,0.455312,1.927218,-0.375776,0.229694,-0.349524,-0.026755,-0.080075,-0.031342,-0.185401,0.048644,-0.011285,0.068178,0.167461,0.01329,0.457289,0.24073,0.222262,0.210918,0.187542,0.204925,0.228637,0.233151,0.207339,0.173855,0.181526,0.185489,0.177615,5.329809,2.353135,96.960814,50.455744,692.987779,0.4785,0.142276,-0.024006,0.106366,0.376922,0.203105
Expanded,Washing Clothes,Daily Routine Sound,922,H,4.84,5.12,5.52 ,0.081986,0.032002,0.036513,184.118366,0.645257,0.326217,8.166667,8.759951,4171.976368,477.390877,0.739282,0.067595,3737.904625,307.52367,1.728846,0.239302,6.84004,1.190731,11914.30327,1198.926427,7067.260334,797.963539,0.870541,0.02113,0.304172,0.043788,0.064094,0.132543,615.121172,0.557611,0.460724,-0.016932,-0.476665,-0.139193,-0.151024,0.197664,-0.151942,0.088722,-0.025149,0.080903,0.030171,0.11421,-0.029756,-0.069294,0.491555,0.358644,0.235189,0.266732,0.211023,0.221096,0.171852,0.197952,0.167505,0.171448,0.143887,0.114299,0.129574,5.372928,2.218703,90.621215,39.876619,805.798779,0.511648,0.118888,-0.066255,0.104117,0.50061,0.341074
Expanded,Electricdrill2,Daily Routine Sound,923,F,5.958333333,3,3.83 ,0.167181,0.113523,0.210612,108.998845,NaN,0.189309,0.333333,1.217515,1775.179573,93.000055,0.338051,0.027264,2336.711364,156.517215,4.572028,0.131278,31.452217,2.27725,4551.123738,206.515112,3373.806014,33.500055,0.712754,0.013017,0.05858,0.010739,0.018476,0.089618,2356.927688,0.52767,0.436266,3.218821,-0.184137,0.248916,-1.104014,1.031153,-0.67352,-0.440485,0.19304,-0.480156,-0.765343,0.149069,-0.368748,0.022787,0.089766,0.092515,0.234834,0.101621,0.152009,0.074554,0.162111,0.203629,0.16331,0.191293,0.112497,0.174693,0.06218,4.901315,3.103847,22.201136,13.153973,536.840859,0.549173,0.124513,-0.053304,0.04381,0.085244,0.191984
Expanded,Casino6,Electric sound,924,FH,5.958333333,4.083333333,5.00 ,0.128167,0.155878,0.040197,147.037103,1.459166,0.297761,2,2.389476,1297.775393,338.813741,0.194581,0.079938,2065.541262,401.547033,6.550078,1.361185,56.988872,23.416881,3478.097287,1456.720784,1829.352302,631.169586,0.62196,0.054589,0.054307,0.030418,0.082042,0.183131,525.032044,0.376474,0.349286,1.894611,-0.456563,0.034525,-0.408339,-0.02049,0.169895,0.319565,0.055229,-0.091703,-0.033597,0.097067,0.018291,-0.005883,2.101134,0.773791,0.461022,0.485323,0.328905,0.296013,0.409941,0.207144,0.229899,0.11016,0.190224,0.130195,0.149077,5.794174,3.204539,76.48762,93.877811,792.364983,0.298779,0.319147,0.01088,0.04228,0.111249,0.243473
Expanded,Wind5,Nature,928,FS,5.363636364,4.318181818,3.95 ,0.147984,0.097655,0.017413,157.12861,25.639223,0.248397,3.333333,1.038481,1171.344948,257.797476,0.152309,0.055505,1764.988,200.402864,6.403893,0.791255,54.188163,13.073909,2889.793637,510.543181,1459.866172,319.122748,0.66637,0.030529,0.046875,0.011521,0.097083,0.167244,2627.586663,0.296541,0.407416,5.260025,-1.417039,0.287733,-0.870434,0.006006,-0.34495,-0.156728,-0.103652,-0.247522,0.064435,-0.217655,0.122645,-0.142095,0.567958,0.858447,0.497102,0.368953,0.295638,0.254152,0.255604,0.224731,0.184439,0.183804,0.163094,0.156919,0.149635,5.244604,2.813473,121.010222,81.394409,772.974716,0.352172,0.107801,-0.028895,0.076559,0.254455,0.127607
Expanded,Bomb13,Breaking Sound,929,F,6.454545455,2.545454545,4.18 ,0.209819,0.182763,0.01312,91.407908,18.906464,0.208729,3.666667,2.092037,645.141321,194.807183,0.082366,0.038526,1651.721352,390.861671,8.601046,1.981766,98.576371,51.445808,1987.725299,923.59997,990.059231,345.51316,0.609103,0.0419,0.034324,0.019194,0.055813,0.146694,3091.525095,0.170961,0.453469,4.39804,-0.371996,0.438467,0.401872,0.260157,0.092774,0.198865,0.083377,0.110298,0.060416,0.049634,0.012227,0.015191,2.368655,0.552963,0.484938,0.35951,0.219305,0.165282,0.167377,0.16306,0.144932,0.138705,0.110233,0.117831,0.114678,5.455787,3.307516,175.111324,155.65734,339.800711,0.385287,0.214448,-0.045977,0.097709,0.258477,0.207274
Expanded,Shooting17,Breaking Sound,930,F,5.416666667,3.666666667,4.46 ,0.069648,0.11811,0.011958,139.95384,41.819664,0.2012,1.166667,2.505373,731.918621,145.515613,0.087159,0.038155,1548.904708,275.106382,8.990929,1.768547,106.997287,44.653993,1885.231934,468.643849,1142.605591,215.266434,0.641313,0.029169,0.030443,0.013031,0.029788,0.110411,891.635187,0.078941,0.43778,2.051573,-0.197946,-0.043394,0.084716,0.051936,-0.112742,0.025762,0.050765,0.018339,-0.001703,0.054311,0.02092,0.00574,2.910181,0.370807,0.314566,0.210323,0.141589,0.191706,0.116984,0.124193,0.085531,0.086571,0.110896,0.094223,0.087459,6.519844,3.386831,59.117622,102.222421,664.419522,0.179677,0.259128,-0.005103,0.067963,0.100608,0.175144
Expanded,Airplane5,Transport,931,F,5.333333333,4.166666667,5.29 ,0.137445,0.108263,0.037901,103.420324,44.781663,0.178474,3,2.193976,1131.719416,195.352692,0.221734,0.050093,1872.883459,197.156687,5.298906,0.735462,41.348039,9.861614,3313.978524,632.822563,1937.060126,367.232109,0.702652,0.025657,0.049625,0.012223,0.060749,0.139741,1395.269941,0.269699,0.462338,4.777085,-1.570926,1.171817,-0.338727,0.318207,-0.09395,-0.030585,0.18436,-0.100381,0.218003,-0.181662,0.213167,-0.092479,0.559803,0.278322,0.198809,0.219327,0.209152,0.153622,0.141334,0.132635,0.139271,0.14454,0.194301,0.137761,0.201288,5.20173,3.100759,112.702801,91.733236,600.553259,0.437023,0.132067,-0.036321,0.095745,0.258983,0.144001
Expanded,Pipa,Music,933,H,6.227272727,6.136363636,6.27 ,0.097638,0.109273,0.0747,78.097713,33.112767,0.285716,0.666667,2.244926,1343.091846,312.586048,0.264468,0.063825,1917.529553,385.807819,7.373221,1.701997,72.192213,28.326864,3144.141826,1396.312933,1966.463883,615.137156,0.671673,0.042129,0.041163,0.029821,0.01476,0.079407,1418.472777,0.30172,0.454498,3.971328,-1.422747,0.181482,-0.206192,-0.151341,-0.308041,-0.135974,-0.105894,-0.019079,-0.073629,-0.06393,0.005921,0.014044,2.129644,0.810752,0.245412,0.226332,0.188976,0.191024,0.115987,0.09794,0.101098,0.162984,0.13315,0.134301,0.123744,6.450045,2.940567,40.992456,64.279989,492.566499,0.634237,0.277092,-0.015149,0.081747,0.118252,0.202063
Expanded,Cat4,Animals,934,H,5.583333333,6.708333333,6.88 ,0.079032,0.112862,0.085799,57.30867,18.602605,0.135432,0.666667,1.281785,2930.424696,338.97794,0.803977,0.181964,2906.921952,140.649988,4.280266,0.310609,23.267738,2.862867,6023.567858,1017.965976,3450.942741,233.899429,0.631054,0.042402,0.082165,0.025446,0.050557,0.157463,236.75456,0.402472,0.177347,-0.024749,-0.736875,0.477358,-0.563589,-0.232598,-0.057613,0.151261,0.279595,0.431244,-0.0662,-0.366767,-0.084316,-0.044901,0.658252,0.813655,0.659172,0.622044,0.289107,0.349808,0.408294,0.385486,0.55751,0.417478,0.467109,0.207173,0.304789,6.183558,3.245122,66.952409,101.619154,824.720587,0.230724,0.290981,-0.023096,0.042026,0.114401,0.282651
Expanded,Mystery BGM7,Sound Effect,936,F,6.083333333,3.416666667,4.75 ,0.076875,0.073139,0.013677,116.728599,16.997897,0.067126,1,1.734104,903.772666,101.743883,0.141819,0.029231,1676.388751,169.448282,6.652196,0.695476,59.984001,11.187865,2496.6803,362.20096,1439.30092,210.609245,0.664036,0.014789,0.03802,0.009209,0.07247,0.162042,459.711181,0.275428,0.470433,5.812895,-1.413681,0.973893,-0.134429,0.067577,0.224985,0.143066,0.321611,0.060653,0.06567,-0.162456,0.007748,0.131771,0.506384,0.231976,0.296034,0.252976,0.235704,0.141853,0.108408,0.126886,0.137253,0.168164,0.144722,0.156178,0.143724,5.9729,3.098308,56.795142,58.394746,799.008954,0.500211,0.091238,-0.029721,0.074399,0.201308,0.161966
Expanded,Wind6,Nature,938,F,3.681818182,4.181818182,5.41 ,0.111232,0.12249,0.014791,180.621717,26.328072,0.147886,2,2.077558,603.071139,137.3653,0.054079,0.021348,1594.013477,392.803753,9.175833,2.094187,108.968243,55.85477,1627.121616,568.715335,573.359444,213.377678,0.566757,0.025015,0.032592,0.016065,0.046481,0.121795,1074.459438,0.307213,0.367907,3.158563,0.444739,0.898795,0.334261,0.182731,-0.190117,-0.192039,-0.248053,-0.130152,-0.131739,-0.116103,-0.07942,-0.13033,2.548362,0.398471,0.747692,0.31172,0.217566,0.244645,0.223459,0.221728,0.145712,0.152987,0.151625,0.118894,0.158337,5.43674,3.343694,96.127158,104.354973,398.381343,0.224387,0.189856,0.014525,0.066441,0.180554,0.199489
Expanded,Truck,Transport,939,F,5.045454545,3.5,3.77 ,0.349125,0.273488,0.018317,100.800556,39.573042,0.168703,3.333333,2.807027,605.467361,137.065208,0.0862,0.021574,1932.042289,356.818476,7.238411,1.24237,65.523029,25.131407,1908.092183,384.555362,806.143032,310.791313,0.532217,0.032508,0.042559,0.015295,0.04627,0.111938,3635.622702,0.53648,0.383381,4.560646,-0.674682,0.033907,0.780323,0.282596,-0.209721,0.389808,0.534403,0.129536,-0.012306,0.279096,0.16589,-0.081915,1.09521,0.380398,0.403289,0.271863,0.182619,0.289752,0.293033,0.211328,0.18051,0.119606,0.192307,0.198501,0.129196,5.056249,3.338106,214.141179,211.077427,222.530995,0.379714,0.207273,-0.030417,0.074355,0.336694,0.404324
Expanded,Suspense Film1,Sound Effect,941,FS,5.75,3.625,4.29 ,0.096511,0.093341,0.013158,172.55073,31.045971,0.17602,1.666667,1.859615,1938.101688,346.079287,0.474378,0.082972,2458.906604,328.421422,3.575402,0.560438,22.478799,6.839393,5470.683909,1025.533216,3586.528635,561.928567,0.740234,0.025098,0.076327,0.025062,0.041299,0.114965,563.442209,0.226156,0.444783,1.399829,-0.501781,0.664115,0.151742,0.48425,-0.25894,0.081155,0.132462,0.128096,0.036689,-0.014196,-0.008453,-0.163319,0.974846,0.346298,0.463242,0.232711,0.339524,0.215306,0.13722,0.156123,0.155522,0.166648,0.148258,0.126636,0.167355,5.267432,3.255149,69.390317,74.685532,763.291928,0.388216,0.234741,0.000837,0.093255,0.195342,0.211544
Expanded,Sea2,Nature,942,F,5.454545455,4.181818182,5.27 ,0.132828,0.064067,0.023327,111.454433,28.144961,0.150135,2.5,1.948833,1122.933967,80.064876,0.152586,0.022691,1889.104265,127.876812,6.190182,0.359974,49.553486,5.642717,2566.703527,317.665271,1518.452723,115.371493,0.694472,0.009233,0.043546,0.009812,0.08851,0.163351,1533.680944,0.263149,0.480722,6.176348,-1.888215,0.565761,-0.365271,0.396212,-0.06491,-0.035447,0.205169,-0.199283,0.212253,-0.149125,0.101824,-0.056637,0.42054,0.297277,0.271435,0.235555,0.178388,0.143261,0.137584,0.139537,0.137691,0.148888,0.158024,0.146275,0.139885,4.950631,2.353875,113.546532,55.129641,557.374106,0.512617,0.13599,-0.016057,0.109576,0.229432,0.085046
Expanded,Eathing1,Daily Routine Sound,945,H,4.416666667,5.333333333,6.83 ,0.092228,0.044889,0.020207,94.413482,16.928015,0.264361,2,2.810636,5871.275159,768.26927,0.86904,0.078284,4167.356001,166.364932,0.978968,0.40281,3.605719,1.12136,14354.32273,526.234519,10310.01623,1141.461063,0.916528,0.0184,0.357953,0.029709,0.027886,0.082157,2323.698961,0.326269,0.481927,-0.505536,-0.042578,0.323565,-0.102505,-0.038345,-0.174409,-0.098749,-0.191946,-0.017269,0.01194,0.070863,0.101291,0.178164,0.880284,0.575435,0.463755,0.276299,0.27133,0.197378,0.199698,0.196307,0.151531,0.155251,0.174267,0.154103,0.135831,5.375431,1.805652,87.457689,47.415785,649.900596,0.464437,0.14296,-0.034821,0.088517,0.343489,0.284283
Expanded,ThrillerBGM18,Sound Effect,948,F,6.833333333,3,3.04 ,0.111286,0.113134,0.012451,161.848348,23.939881,0.236973,1.666667,2.708047,755.263007,109.060406,0.102471,0.026431,1634.62458,239.388076,7.367149,0.852079,71.821824,17.352034,2094.846528,329.996565,1206.36986,182.055607,0.633205,0.020381,0.035839,0.011141,0.063448,0.157448,763.119071,0.334103,0.440239,5.80662,-1.062635,0.391506,0.276174,-0.034909,0.070053,0.259982,0.159318,0.273315,0.173271,-0.125184,-0.066936,0.04788,0.505113,0.358198,0.280495,0.219096,0.133734,0.14799,0.159869,0.121078,0.122808,0.134605,0.18301,0.120382,0.127041,6.186674,3.154138,88.811688,101.368863,608.235758,0.376841,0.106366,-0.024857,0.071037,0.239293,0.102718
Expanded,Sprinkle,Daily Routine Sound,954,F,4.681818182,4.318181818,5.36 ,0.03766,0.01441,0.022959,111.714617,31.473613,0.205303,5.833333,4.341361,4423.73435,232.138617,0.816129,0.029667,3677.550189,42.853126,2.016236,0.074981,7.733746,0.36412,14795.42783,765.796014,6327.473175,112.633231,0.875011,0.003173,0.180393,0.013449,0.071884,0.129547,392.236702,0.23403,0.480061,-0.217371,-0.017206,0.026257,-0.05932,-0.011354,-0.024837,0.118015,-0.177333,0.189958,-0.100143,0.031822,0.041452,0.028752,0.312062,0.210868,0.166312,0.136916,0.122155,0.12405,0.121363,0.126772,0.122775,0.101956,0.104714,0.103126,0.111493,5.311917,1.998702,37.013449,19.893535,501.718957,0.492616,0.126551,-0.021789,0.102503,0.897778,0.479167
Expanded,Dripping1,Nature,957,U,3.545454545,5.363636364,5.27 ,0.01267,0.028534,0.085801,155.380919,46.078165,0.024307,0.333333,2.722106,1393.406216,392.479284,0.316306,0.11894,2363.57103,299.201501,4.707481,0.659778,30.82159,8.227418,4100.537109,1580.378393,2156.601563,435.861039,0.693863,0.066267,0.067446,0.022524,0.027972,0.103213,31.562867,0.120882,0.40648,1.828515,-0.884337,0.529674,-0.049524,-0.002,-0.020809,0.035051,0.137621,-0.074244,-0.007391,-0.026823,0.055856,0.103869,2.13259,1.020882,0.633171,0.244138,0.162548,0.178386,0.172094,0.23807,0.148782,0.113236,0.131398,0.148279,0.195776,6.961205,2.81791,13.266586,36.134952,821.849072,0.216388,0.262187,-0.012192,0.06635,0.165352,0.286568
Expanded,Dripping2,Nature,960,U,3.227272727,5.590909091,5.86 ,0.026469,0.049754,0.019528,162.57082,38.557642,0.065613,0.333333,2.894723,1139.784526,348.268929,0.219311,0.116406,2053.932745,278.410384,5.793779,0.792766,44.544779,11.308583,3020.031738,1338.500645,1709.957181,312.865509,0.662215,0.031632,0.049471,0.014243,0.036274,0.125503,53.904532,0.21324,0.359511,3.900415,-1.295048,0.757899,0.478334,-0.033694,-0.152842,-0.020401,0.288739,0.371824,0.034205,-0.124363,-0.055821,-0.067535,2.121209,1.048095,0.558731,0.522235,0.434951,0.284399,0.187,0.21445,0.240191,0.151355,0.152685,0.143837,0.138891,6.362879,2.996142,29.453486,68.525,625.531707,0.271242,0.169701,-0.035201,0.068136,0.223734,0.236345
Expanded,Washing,Daily Routine Sound,965,U,4.272727273,5.090909091,5.59 ,0.050073,0.051984,0.028438,136.147895,8.359256,0.316594,2.833333,2.249687,4620.064332,836.23174,0.849824,0.092023,3734.371825,281.6534,2.075727,0.628452,7.93582,3.146269,13555.69882,2058.487048,6977.974378,1686.078551,0.859827,0.036715,0.257066,0.055283,0.042942,0.101803,667.121218,0.282433,0.413056,-0.256044,-0.040575,0.392399,-0.450699,0.197405,-0.132774,0.135965,-0.080237,-0.110692,-0.05516,-0.097597,0.041736,0.031284,0.665659,0.775586,0.533712,0.423547,0.379702,0.203142,0.335905,0.246332,0.180284,0.227191,0.200945,0.175078,0.146319,5.918751,2.701432,51.230899,56.580167,925.249546,0.180388,0.226131,-0.005773,0.051059,0.166343,0.355435
Expanded,Sports Car,Transport,972,F,5.708333333,3.583333333,4.42 ,0.258039,0.145325,0.010234,96.612765,28.960488,0.134925,1,2.138602,1149.095075,344.410354,0.217859,0.050258,2253.339291,419.225564,4.721923,0.915919,33.617911,10.6037,4587.186151,2011.945717,2487.746068,797.157558,0.626937,0.047166,0.072839,0.030804,0.022654,0.110502,2959.620624,0.605555,0.435195,2.881862,-0.402539,1.315152,-0.070315,0.449362,0.342532,-0.074777,-0.006616,-0.008075,-0.0602,0.102299,-0.029217,0.054499,0.428776,0.398216,0.369299,0.227785,0.163644,0.166266,0.182703,0.161144,0.148259,0.146342,0.140468,0.139382,0.125439,4.749006,2.409394,67.580596,43.675287,311.582915,0.317093,0.08488,0.033023,0.033216,0.136418,0.210477
Expanded,AdventureBGM2,Sound Effect,973,F,5.681818182,3.863636364,4.18 ,0.35111,0.231913,0.016457,109.949422,18.327723,0.174022,1.666667,2.850048,547.910438,189.282087,0.042562,0.01604,2244.819426,534.635262,7.013919,2.204429,61.836258,45.217557,1374.836456,926.404372,225.828342,115.597747,0.441442,0.030058,0.044276,0.016686,0.026659,0.093648,2997.178323,0.581216,0.361224,3.822564,0.964372,0.617263,0.187091,0.295566,0.252451,0.208541,0.091751,0.141987,0.081297,0.129762,0.081193,0.069812,0.640024,0.224957,0.331374,0.334022,0.128524,0.117048,0.096779,0.104496,0.100852,0.107656,0.109727,0.081999,0.10156,5.1365,3.496943,149.818307,137.696653,456.399496,0.498032,0.150998,-0.038474,0.083422,0.352253,0.31913
Expanded,Trumpet3,Music,978,H,5.681818182,6,6.05 ,0.224013,0.066193,0.050805,134.073291,4.547232,0.527496,1.5,2.468611,2004.281959,230.562084,0.503819,0.065284,2438.21974,335.741054,4.094054,0.662593,25.424657,6.395493,5834.597076,1396.612529,3098.754066,756.276369,0.621423,0.028884,0.085544,0.024477,0.126813,0.188008,170.440272,0.843198,0.146947,1.124694,-1.734582,0.309903,-0.365174,-0.288156,-0.568871,-0.611376,-0.542626,-0.339843,-0.231084,0.217935,0.585258,0.609878,0.509885,0.399087,0.154316,0.221031,0.284149,0.324881,0.339055,0.569684,0.857252,1.090459,0.788221,0.749241,0.650711,5.297001,0.895545,173.371919,123.816529,593.480641,0.592107,0.101671,-0.039133,0.062717,0.21515,0.189816
Expanded,Wind7,Nature,981,U,5.590909091,4.181818182,4.41 ,0.133352,0.164801,0.023168,161.899817,19.246402,0.135228,1.833333,2.479814,817.274254,280.050472,0.121624,0.064113,2305.769252,364.171843,5.761219,1.179119,42.610279,19.767045,3141.931566,984.030101,918.172132,825.133185,0.509431,0.11141,0.062563,0.017804,0.060605,0.135069,374.793437,0.378819,0.380199,1.679372,-0.126619,0.659507,0.114069,0.195881,0.142495,0.089464,0.101679,0.03358,0.054018,0.02778,0.038816,0.008112,1.692778,0.247566,0.716714,0.149257,0.224385,0.182212,0.138249,0.15707,0.145792,0.148109,0.145431,0.13608,0.138822,6.016194,3.368575,93.648792,127.68597,216.193389,0.112359,0.170478,-0.010201,0.039416,0.114488,0.243436
Expanded,Shooting18,Breaking Sound,989,F,5.791666667,3.541666667,4.46 ,0.029378,0.043371,0.020501,121.560882,2.149418,0.082471,0.666667,2.289456,3560.58605,486.501763,0.689386,0.076055,3697.489001,204.692554,2.134375,0.342669,7.952305,1.913747,12227.7832,1443.09407,6539.343262,1019.797345,0.860192,0.02058,0.24305,0.035209,0.04619,0.128976,272.716706,0.119208,0.486943,0.723727,-0.572674,0.337913,-0.024288,-0.062833,0.116427,-0.08334,0.097914,-0.064269,0.059554,0.019067,0.036874,0.043179,0.828032,0.565637,0.345736,0.135321,0.122301,0.150476,0.138263,0.142164,0.12829,0.126735,0.104241,0.093062,0.093371,5.887414,3.21996,26.613487,43.881129,697.269343,0.273655,0.267172,-0.036343,0.07609,0.250072,0.341015
Expanded,Working4,Daily Routine Sound,990,FS,4.727272727,3.681818182,6.14 ,0.070906,0.09105,0.01774,168.920765,7.233295,0.243654,1.666667,2.317752,1689.032288,272.729076,0.394339,0.077099,1972.649538,375.198473,4.561545,0.572474,31.873365,7.096183,4192.635395,1582.576384,2514.856756,451.231393,0.749617,0.019039,0.061299,0.03201,0.048396,0.145851,1213.090614,0.173998,0.472492,1.82173,-1.04708,0.394356,-0.202073,-0.018748,0.02021,-0.052173,0.001722,0.000949,0.054115,-0.016619,0.000473,-0.049854,2.03928,1.177155,0.474453,0.254272,0.150918,0.103225,0.130462,0.152856,0.101609,0.105627,0.122792,0.087023,0.109072,5.85536,3.406238,62.131538,79.861788,704.893429,0.233666,0.265923,0.006711,0.061152,0.154531,0.261291
